会社コード,業種名,和文社名,住所,電話,設立年月,lat,lon
510075,他製造業,（株）ＳＮＫ,大阪府吹田市江坂町１－１６－１７,06-6339-6362,200108,34.7605059,135.4993055
510086,情報・システム・ソフト,Ｄｅｌａｃｏｎ　Ｊａｐａｎ（株）,東京都港区六本木７－２－２９　ＶＯＲＴ乃木坂Ｉ４階,03-4578-1318,201602,35.6663659,139.726239
510090,情報・システム・ソフト,ｉＦＬＹＴＥＫ　ＪＡＰＡＮ　ＡＩ　ＳＯＬＵＴＩＯＮＳ（株）,東京都中央区京橋２－１２－９　ＡＣＮ京橋ビル７階,03-3538-1366,202001,35.6757131,139.7714094
510091,他金融,オーケーコイン・ジャパン（株）,東京都港区虎ノ門１－２－１０　虎ノ門桜田通ビル５階,03-6550-8050,201709,35.6692182,139.7483783
510092,電力・ガス,ＪＡソーラー・ジャパン（株）,東京都千代田区丸の内２－５－２　三菱ビル９階,03-5219-6133,201209,35.6799108,139.7636102
510093,精密機器,オウガ・ジャパン（株）,東京都中央区日本橋箱崎町３６－２　Ｄａｉｗａリバーゲート北ウィング１０階,03-6773-5910,201708,35.6806683,139.7887248
510095,情報・システム・ソフト,マップボックス・ジャパン合同会社,東京都港区虎ノ門１－１０－５　ＫＤＸ虎ノ門ビル１１階,03-6820-0248,202003,35.668419,139.750634
510099,情報・システム・ソフト,日本エヌビゾ（株）,神奈川県横浜市中区尾上町４－５７　横浜尾上町ビルディング８階,045-285-1641,201807,35.4459185,139.635207
510101,情報・システム・ソフト,Ｚｕｏｒａ　Ｊａｐａｎ（株）,東京都千代田区丸の内１－６－５　丸の内北口ビルディング９階,03-6821-1695,201507,35.683938,139.7668852
510104,情報・システム・ソフト,Ｎｅｗ　Ｒｅｌｉｃ（株）,東京都港区赤坂９－７－１　ミッドタウンタワー１８階,03-4577-9065,201806,35.6662186,139.7303961
510106,その他卸売,シュライヒジャパン（株）,東京都中央区日本橋蛎殻町１－１２－９　カモツル日本橋ビル８階,03-5643-5311,201100,35.6841395,139.7822022
510109,情報・システム・ソフト,Ｓｑｕａｒｅ（株）,東京都港区六本木７－７－７,－,201208,35.6649716,139.7291616
510117,精密機器,ユナイテッド・セミコンダクター・ジャパン（株）,神奈川県横浜市神奈川区金港町３－１,045-620-2682,201412,35.4682926,139.6270788
510118,専門店,ザボディショップジャパン（株）,東京都中央区日本橋堀留町１－９－１１　ＮＥＷＳ日本橋堀留町ビル４階,03-3249-8170,199006,35.6878538,139.7805045
510120,その他卸売,セルインク（株）,京都府京都市上京区河原町通今出川下る梶井町４４８－５　クリエイション・コア京都御車３０２,075-746-3032,202002,35.0277418,135.7702159
510122,化学,メルクエレクトロニクス（株）,東京都目黒区下目黒１－８－１　アルコタワー,－,202101,35.6316957,139.7132982
510123,化学,メルク（株）,東京都目黒区下目黒１－８－１　アルコタワー５階,03-5434-4700,196802,35.6316957,139.7132982
510129,医薬品卸売,シュルケ・ジャパン合同会社,東京都港区港南２－１６－１　品川イーストワンタワー７階,03-6894-3335,202004,35.627763,139.7407736
510130,電気機器卸売,コンバーターテックジャパン合同会社,千葉県千葉市美浜区中瀬２－６－１　ＷＢＧマリブイースト１４階,043-239-6100,202008,35.6487629,140.0395825
510131,その他卸売,ベクタービルダー・ジャパン（株）,神奈川県横浜市港北区新横浜２－１２－１６,045-628-9207,201904,35.5087568,139.6134253
510132,輸送用機器卸売,日本華翔（株）,神奈川県横浜市港北区新横浜２－５－１９　アプリ新横浜ビル２０１号室,045-534-3461,201904,35.5089094,139.6152675
510133,他サービス,ＡＢ　Ｄｙｎａｍｉｃｓ合同会社,神奈川県横浜市港北区新横浜２－２－３　新横浜第１竹生ビル６階６０６,045-534-3938,201907,35.5066744,139.6130568
510134,他サービス,セグラジャパン（株）,神奈川県横浜市神奈川区鶴屋町２－１０－１　ＭＩＮＤＡＮビル５階,045-620-4507,201904,35.4696414,139.6230951
510135,電気機器卸売,Ｍｉｎｉ－Ｃｉｒｃｕｉｔｓ　Ｊａｐａｎ（株）,神奈川県横浜市港北区新横浜３－６－１２　日総第１２ビル６階,045-548-5058,201906,35.5090761,139.6183147
510136,情報・システム・ソフト,ＣＩＭＳＯＵＲＣＥ　Ｊａｐａｎ（株）,神奈川県横浜市中区尾上町４－５７－１　横浜尾上町ビルディング８階,045-285-6027,201909,35.4459185,139.635207
510137,電気機器卸売,ＡＣＴＩＡ　Ｊａｐａｎ（株）,神奈川県横浜市中区新港２－２－１　横浜ワールドポーターズ６階ＷＢＣ内,045-222-2070,201909,35.4540062,139.6389327
510142,他サービス,Ｔａｓｔｅｍａｄｅ　Ｊａｐａｎ（株）,東京都渋谷区広尾５－１－３２　ＳＴ広尾２,03-6427-2385,201606,35.6491468,139.7189983
510143,農林水産,（株）ゲン・コーポレーション,岐阜県岐阜市折立２９６－１,058-234-0777,196302,35.4589681,136.7320972
510145,機械卸売,旭和（株）,神奈川県横浜市中区元浜町３－２１－２　ヘリオス関内ビル９階,045-323-9621,201801,35.4494029,139.6395902
510146,他金融,外為ファイネスト（株）,東京都千代田区丸の内２－２－２　丸の内三井ビルディング,03-6268-0234,199903,35.6805822,139.7620932
510148,鉄鋼・金属卸売,（株）エイムス・アドバンストマテリアルス,東京都港区西新橋１－１８－６　クロスオフィス内幸町,03-6205-7817,201403,35.6677834,139.7533903
510152,他サービス,アンビルグループ・ジャパン合同会社,東京都港区新橋１－１８－２　明宏ビル本館２階,03-6550-9775,201503,35.6688501,139.7558243
510154,情報・システム・ソフト,ＲｅｔａｉｌＮｅｘｔ　Ｊａｐａｎ合同会社,東京都千代田区大手町１－６－１　大手町ビル１階　ＳＰＡＣＥＳ,03-6841-4121,201509,35.6864055,139.7648086
510164,レジャー・娯楽,サンシティグループホールディングスジャパン（株）,東京都港区六本木１－６－１　泉ガーデンタワー２６階,03-6229-3101,201908,35.664573,139.7395626
510166,広告,Ｈｙｐｅｂｅａｓｔ　Ｊａｐａｎ（株）,東京都渋谷区神宮前１－５－８　神宮前タワービル１４階,－,201903,35.6706882,139.7066941
510167,情報・システム・ソフト,Ｄａｔａｂｒｉｃｋｓ　Ｊａｐａｎ（株）,東京都港区六本木１－４－５　アークヒルズ　サウスタワー１６階　ＷｅＷｏｒｋ内,03-6821-1670,202009,35.6656056,139.7394165
510171,機械,サンドビック（株）,兵庫県神戸市中央区磯上通２－２－２１,078-265-5311,202003,34.6939122,135.2019743
510172,不動産,大信東京合同会社,東京都港区西新橋２－３９－３　ＳＶＡＸビル８階,03-5422-1417,202005,35.6648278,139.7529496
510173,通信・放送,ＳＫ　ｔｅｌｅｃｏｍ　Ｊａｐａｎ（株）,東京都千代田区有楽町１－１－２　東京ミッドタウン日比谷３２階,03-3591-3800,201803,35.6737436,139.7591762
510174,海運,上海民生輪船（有）（神戸支店）,兵庫県神戸市中央区浜辺通５－１－１４　神戸商工貿易センタービル８階,078-261-1028,201909,34.6881915,135.1996923
510175,生命保険,チューリッヒ生命保険（株）,東京都中野区中野４－１０－２　中野セントラルパークサウス１６階,03-6832-1101,199608,35.7068049,139.6613911
510176,化学,（株）アクシージア,東京都新宿区西新宿６－３－１,03-6304-5840,201112,35.6937703,139.6935633
510177,電気機器,ウインテスト（株）,神奈川県横浜市西区平沼１－２－２４　横浜ＮＴビル,045-317-7888,199507,35.4610688,139.6214219
510178,電気機器,（株）ジャパンディスプレイ,東京都港区西新橋３－７－１,03-6732-8100,200210,35.664597,139.7522921
510179,情報・システム・ソフト,クオンタムソリューションズ（株）,東京都千代田区九段北１－１０－９　九段ＶＩＧＡＳビル,03-6910-0571,199905,35.6974385,139.7512728
510180,他サービス,オランジュ（株）,東京都新宿区津久戸町４－６　第三都ビル９階,－,201104,35.7031358,139.7401102
510181,建設,（株）エルゴジャパンエナジー,東京都千代田区永田町１－１１－２８　合人社東京永田町ビル４階,03-5157-1555,201311,35.6785717,139.7408934
510182,建設,ｉＡｃｃｅｓｓ　Ｅｎｅｒｇｙ　Ｊａｐａｎ（株）,東京都千代田区神田猿楽町１－５－１　豊島屋本店ビル６階,03-6811-0507,201411,35.6978776,139.7600568
510183,情報・システム・ソフト,ＬＩＮＥ（株）,東京都新宿区四谷１－６－１　四谷タワー２３階,－,200009,35.687574,139.7292197
510184,飲食・外食,（株）ビーケー・ジャパン,東京都千代田区一番町１６－１　共同ビル一番町３階,03-6856-7660,202001,35.6882555,139.741615
520004,精密機器卸売,ＬｉｆｅＳｃａｎ　Ｊａｐａｎ（株）,東京都中央区日本橋室町３－４－４　ＯＶＯＬ日本橋ビル２階,03-6332-6961,201810,35.688285,139.7734349
520009,機械卸売,アルヴォス・シュミッチェ・シャック（株）,兵庫県神戸市中央区小野柄通７－１－１８,078-242-5791,201803,34.6933173,135.1960939
520012,海運,ＣＭＡ　ＣＧＭ　ＪＡＰＡＮ（株）,東京都品川区東品川２－２－２０　天王洲オーシャンスクエア１５階,03-5796-7633,200711,35.6221232,139.7501399
520035,食料品卸売,ＣＪ　ＦＯＯＤＳ　ＪＡＰＡＮ（株）,東京都港区西新橋２－７－４　ＣＪビル９階,03-6550-9803,201907,35.6667547,139.7538221
520042,情報・システム・ソフト,Ｉｎｓｉｄｅｒ　Ｊａｐａｎ（株）,東京都品川区西品川１－１－１　住友不動産大崎ガーデンタワー９階,03-3216-7357,201706,35.6149384,139.731068
520043,情報・システム・ソフト,ＥＰＡＭ　Ｓｙｓｔｅｍｓ　Ｊａｐａｎ合同会社,東京都港区虎ノ門４－１－１　神谷町トラストタワーＷｅＷｏｒｋ２３階,03-6880-9198,201806,35.6650161,139.7454071
520061,情報・システム・ソフト,（株）スペースタイムエンジニアリング,東京都千代田区神田佐久間町３－２７－３　ガーデンパークビル７階,03-5809-2683,200804,35.6985462,139.778767
520072,機械卸売,ヴァイス・ジャパン（株）,神奈川県横浜市港北区新横浜３－７－１８　日総第１８ビル７０５号,045-594-8947,201910,35.5097517,139.6169604
520074,他サービス,ＯｎｅＯｃｅａｎ（株）,兵庫県神戸市中央区八幡通４－２－１２　カサベラＦＲＩＩビル１０階,050-1751-4116,201903,34.6901937,135.1965448
520081,電気機器卸売,Ｋｉｎｅｔｉｃ　Ｔｅｃｈｎｏｌｏｇｉｅｓ（株）,千葉県千葉市美浜区中瀬２－６－１　ワールドビジネスガーデンマリブ・イースト２１階,043-216-3751,202003,35.6488152,140.039604
520085,機械卸売,レゴフィックスジャパン（株）,東京都中野区中野４－１－１　中野サンプラザ９階,03-6859-7504,202101,35.7075783,139.6647405
520086,機械卸売,Ｍａｙｒ　Ｊａｐａｎ合同会社,東京都中央区日本橋蛎殻町１－１－９　ヒガノ日本橋ビル２階,03-3527-2900,202008,35.6807384,139.7836302
520090,食料品,（株）ホテルショコラ,東京都渋谷区渋谷２－２４－１２　渋谷スクランブルスクエア３９階,－,201811,35.6584638,139.7022621
520092,電気機器,セルインパクト・ジャパン（株）,東京都港区虎ノ門１－１７－１　ヒルズビジネスタワー１５階,－,202102,35.6679904,139.7500876
520094,情報・システム・ソフト,パーコペディアジャパン（株）,東京都港区港南１－９－３６　アレア品川１３階,－,202101,35.6300683,139.7413325
520096,その他卸売,ＲＥＭＢＥ（株）,神奈川県横浜市中区桜木町１－１－７　ヒューリックみなとみらい１０階,045-288-5460,202010,35.4523319,139.6305695
520107,医薬品,アリナミン製薬（株）,東京都千代田区丸の内１－８－２　鉄鋼ビルディング２３階,03-6212-8501,201604,35.6831305,139.7702398
520114,機械卸売,ローロン・ジャパン（株）,神奈川県相模原市緑区西橋本１－２１－４　橋本屋ビル,042-703-4101,202000,35.5882322,139.342117
520116,情報・システム・ソフト,ＡＨＴ　ＪＡＰＡＮ　（株）,神奈川県川崎市高津区溝口１－９－７　長谷川ビル５階　Ｔｈｅ　Ｈｕｂ　５０２号室,044-455-7908,202104,35.5998004,139.6123996
520118,化学卸売,ＤＥＬＯ工業接着剤（株）,神奈川県横浜市港北区新横浜２－７－４　フジビル９０２号室,045-620-6872,201704,35.5072016,139.6123598
520139,精密機器卸売,ＩｎｆｅｒＶｉｓｉｏｎ（株）,東京都千代田区九段南３－４－５　ビラ・アペックス市ヶ谷６０１,03-6820-0540,201810,35.6919976,139.7414184
520142,海運,ダイエイシッピング（株）,東京都中央区八丁堀２－２０－１　藤和八丁堀ビル５階,03-5566-6961,199005,35.6758764,139.7768897
520143,他サービス,クアルトリクス合同会社,東京都千代田区丸の内１－５－１　新丸の内ビルディング３７階,03-4520-0529,201609,35.6826212,139.7642436
